population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,15,50-54 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.006415073,0.009235346,0.004345191
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,15,50-54 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,142.682203,204.4659783,100.37597435376001
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,15,50-54 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,115.23154410193999,157.3121249,80.8180401
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,16,55-59 years,509,Chronic obstructive pulmonary disease,1,Number,2023,2751.123911392447,3797.105109378057,1883.6219222895677
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,16,55-59 years,509,Chronic obstructive pulmonary disease,1,Number,2023,2559.3126570392865,3513.216875163139,1802.8130602997333
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,16,55-59 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.013126067,0.018251936,0.009353998
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,16,55-59 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.009165969,0.0132213,0.006058175
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,16,55-59 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,219.836005,303.4179647,150.5159098
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,16,55-59 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,175.8742351,241.42588785179998,123.8880944
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,17,60-64 years,509,Chronic obstructive pulmonary disease,1,Number,2023,3341.640621847764,4474.911831906873,2365.3741473396226
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,509,Chronic obstructive pulmonary disease,1,Number,2023,3211.4811112531584,4300.464086323333,2289.4183122770223
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,17,60-64 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.016549895,0.023227281,0.011534589
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.012306543,0.017280954,0.008190273
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,17,60-64 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,313.8530866,420.292021,222.16032812709003
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,254.15129025192002,340.3315973,181.1807692
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,509,Chronic obstructive pulmonary disease,1,Number,2023,3769.459563365143,5102.009229412384,2697.9297772897494
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,509,Chronic obstructive pulmonary disease,1,Number,2023,3631.9144931000046,5022.857335758821,2623.924753156044
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.020893765,0.030694038,0.014870907
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.016016794,0.022562696,0.010615052
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,454.1381333,614.6814706,325.0420312
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,361.79582540838004,500.35561661814006,261.3841883
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,509,Chronic obstructive pulmonary disease,1,Number,2023,3972.795845228576,5313.560250685359,2798.621083
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,509,Chronic obstructive pulmonary disease,1,Number,2023,3853.924795825499,5227.767909069578,2675.845939208303
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.026573056,0.038365809,0.018604948
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.020763427,0.029560731,0.013983298
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,657.718377,879.6893574,463.3272356
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,521.8082555,707.8219211,362.3004016
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,509,Chronic obstructive pulmonary disease,1,Number,2023,3764.808652343126,5129.2293526594985,2778.2901284643794
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,509,Chronic obstructive pulmonary disease,1,Number,2023,3929.722282633119,5175.286937859871,2978.7865575740425
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.033521603,0.047945578,0.023751479
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.027233682,0.038344576,0.018743841
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,929.7476365,1266.701527,686.1195134
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,761.3819013,1002.709486,577.1385379858999
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,509,Chronic obstructive pulmonary disease,1,Number,2023,3118.946744298268,4170.504742068246,2310.368525738769
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,509,Chronic obstructive pulmonary disease,1,Number,2023,3817.965153150836,4884.588946539857,2847.4975071888744
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.04061704,0.056527658,0.029694869
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.035147899,0.048922172,0.024605238
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,1256.5297306852199,1680.170785,930.777913
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,1102.374178,1410.344125,822.1677249233801
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,509,Chronic obstructive pulmonary disease,1,Number,2023,2127.086486851123,2695.5685530159253,1546.5535402258106
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,509,Chronic obstructive pulmonary disease,1,Number,2023,3146.205509816853,4168.809041463098,2373.1790105323166
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.047403856,0.065514862,0.033888625
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.043108863,0.060215623,0.030635968
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,1625.630496,2060.0941569115303,1181.956923
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,1512.742479,2004.4254914461198,1141.059822
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,32,90-94 years,509,Chronic obstructive pulmonary disease,1,Number,2023,1125.2454734906155,1461.8690907442246,838.2284719254355
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,32,90-94 years,509,Chronic obstructive pulmonary disease,1,Number,2023,1955.7781226334143,2465.464075750139,1524.7441144645322
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,32,90-94 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.052931399,0.072334909,0.039036994
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,32,90-94 years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.049257819,0.066802778,0.035122413
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,32,90-94 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,1977.9315323772798,2569.64106,1473.419414
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,32,90-94 years,509,Chronic obstructive pulmonary disease,3,Rate,2023,1900.8580049354703,2396.23149,1481.927843
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,235,95+ years,509,Chronic obstructive pulmonary disease,1,Number,2023,457.0915239228513,611.2872422703865,348.57827230115635
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,235,95+ years,509,Chronic obstructive pulmonary disease,1,Number,2023,979.3066748660314,1252.9108135577571,745.2709350736739
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,235,95+ years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.054775593,0.073477382,0.039208414
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,235,95+ years,509,Chronic obstructive pulmonary disease,2,Percent,2023,0.052357424,0.073274126,0.037044864
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,235,95+ years,509,Chronic obstructive pulmonary disease,3,Rate,2023,2262.400493,3025.60097,1725.3079825798102
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,235,95+ years,509,Chronic obstructive pulmonary disease,3,Rate,2023,2230.532415,2853.710952,1697.477431
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,1,<5 years,493,Ischemic heart disease,1,Number,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,1,<5 years,493,Ischemic heart disease,1,Number,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,1,<5 years,493,Ischemic heart disease,2,Percent,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,1,<5 years,493,Ischemic heart disease,2,Percent,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,1,<5 years,493,Ischemic heart disease,3,Rate,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,1,<5 years,493,Ischemic heart disease,3,Rate,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,6,5-9 years,493,Ischemic heart disease,1,Number,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,6,5-9 years,493,Ischemic heart disease,1,Number,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,6,5-9 years,493,Ischemic heart disease,2,Percent,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,6,5-9 years,493,Ischemic heart disease,2,Percent,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,6,5-9 years,493,Ischemic heart disease,3,Rate,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,6,5-9 years,493,Ischemic heart disease,3,Rate,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,7,10-14 years,493,Ischemic heart disease,1,Number,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,7,10-14 years,493,Ischemic heart disease,1,Number,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,7,10-14 years,493,Ischemic heart disease,2,Percent,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,7,10-14 years,493,Ischemic heart disease,2,Percent,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,7,10-14 years,493,Ischemic heart disease,3,Rate,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,7,10-14 years,493,Ischemic heart disease,3,Rate,2023,0,0,0
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,8,15-19 years,493,Ischemic heart disease,1,Number,2023,107.03831529519294,175.1879814197403,58.15560656
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,8,15-19 years,493,Ischemic heart disease,1,Number,2023,80.56955688148284,136.22663935650837,40.26975724483151
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,8,15-19 years,493,Ischemic heart disease,2,Percent,2023,0.000798889,0.001214972,0.000496158
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,8,15-19 years,493,Ischemic heart disease,2,Percent,2023,0.000456097,0.00075239,0.000240847
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,8,15-19 years,493,Ischemic heart disease,3,Rate,2023,5.118820358,8.377895367,2.781135914
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,8,15-19 years,493,Ischemic heart disease,3,Rate,2023,4.072054466,6.885011121,2.035268049
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,9,20-24 years,493,Ischemic heart disease,1,Number,2023,294.18471967400507,447.8712500848827,165.03870653524896
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,9,20-24 years,493,Ischemic heart disease,1,Number,2023,222.00630490580983,379.1739268483887,101.609843
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,9,20-24 years,493,Ischemic heart disease,2,Percent,2023,0.001690449,0.002409842,0.001061203
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,9,20-24 years,493,Ischemic heart disease,2,Percent,2023,0.000966559,0.001621997,0.00046636
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,9,20-24 years,493,Ischemic heart disease,3,Rate,2023,12.832230971089999,19.53598179,7.198928631569999
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,9,20-24 years,493,Ischemic heart disease,3,Rate,2023,10.29254895,17.57907823,4.710786404
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,10,25-29 years,493,Ischemic heart disease,1,Number,2023,496.24789123815697,794.7783492,287.93157449975934
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,10,25-29 years,493,Ischemic heart disease,1,Number,2023,388.6120304936673,635.0488850174416,203.37611130931828
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,10,25-29 years,493,Ischemic heart disease,2,Percent,2023,0.002322946,0.003310294,0.001366007
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,10,25-29 years,493,Ischemic heart disease,2,Percent,2023,0.001362918,0.002034801,0.000770569
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,10,25-29 years,493,Ischemic heart disease,3,Rate,2023,20.80568222,33.32186606,12.07181521
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,10,25-29 years,493,Ischemic heart disease,3,Rate,2023,16.83022084,27.503041948870003,8.807923063
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,11,30-34 years,493,Ischemic heart disease,1,Number,2023,618.6091057537062,989.3848524,353.397335
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,11,30-34 years,493,Ischemic heart disease,1,Number,2023,488.5546135465695,795.9421643591336,256.0328605202821
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,11,30-34 years,493,Ischemic heart disease,2,Percent,2023,0.002872613,0.004034439,0.001854331
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,11,30-34 years,493,Ischemic heart disease,2,Percent,2023,0.001687008,0.002426717,0.000941094
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,11,30-34 years,493,Ischemic heart disease,3,Rate,2023,28.82591639,46.10330622,16.46759146
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,11,30-34 years,493,Ischemic heart disease,3,Rate,2023,23.11053606,37.65116444,12.11135151
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,12,35-39 years,493,Ischemic heart disease,1,Number,2023,696.1268849776926,1071.0467154615042,417.2401036
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,12,35-39 years,493,Ischemic heart disease,1,Number,2023,618.0816533283727,979.0675799,377.3275015643479
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,12,35-39 years,493,Ischemic heart disease,2,Percent,2023,0.003354309,0.004639645,0.002330442
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,12,35-39 years,493,Ischemic heart disease,2,Percent,2023,0.00216225,0.003065625,0.001421129
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,12,35-39 years,493,Ischemic heart disease,3,Rate,2023,37.179672891050004,57.20389112,22.284515799890002
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,12,35-39 years,493,Ischemic heart disease,3,Rate,2023,32.20462896,51.01349954,19.66033471
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,13,40-44 years,493,Ischemic heart disease,1,Number,2023,837.9420056484992,1221.2318668807088,523.5833292291176
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,13,40-44 years,493,Ischemic heart disease,1,Number,2023,779.5309627869054,1206.7297575488533,478.37514461347655
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,13,40-44 years,493,Ischemic heart disease,2,Percent,2023,0.004130012,0.005616198,0.002918142
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,13,40-44 years,493,Ischemic heart disease,2,Percent,2023,0.00270616,0.003545778,0.001911152
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,13,40-44 years,493,Ischemic heart disease,3,Rate,2023,49.47514774,72.10597706,30.914266608909998
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,13,40-44 years,493,Ischemic heart disease,3,Rate,2023,43.20105124,66.87610445,26.511210101529997
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,14,45-49 years,493,Ischemic heart disease,1,Number,2023,1134.9917815302028,1807.823432504038,716.7706701347043
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,14,45-49 years,493,Ischemic heart disease,1,Number,2023,869.4615467531679,1413.6410638549082,560.6959220324889
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,14,45-49 years,493,Ischemic heart disease,2,Percent,2023,0.006071288,0.009082524,0.004237323
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,14,45-49 years,493,Ischemic heart disease,2,Percent,2023,0.003252225,0.004295484,0.002362198
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,14,45-49 years,493,Ischemic heart disease,3,Rate,2023,80.35108004,127.98380365658001,50.74336081
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,14,45-49 years,493,Ischemic heart disease,3,Rate,2023,55.614826618079995,90.42309342,35.8647333
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,15,50-54 years,493,Ischemic heart disease,1,Number,2023,1785.7472392439597,3313.2875317503244,1077.950460350957
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,15,50-54 years,493,Ischemic heart disease,1,Number,2023,1084.0916983983188,1726.6062313783689,709.3886921137278
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,15,50-54 years,493,Ischemic heart disease,2,Percent,2023,0.009035642,0.015294663,0.006279612
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,15,50-54 years,493,Ischemic heart disease,2,Percent,2023,0.003939126,0.005893513,0.002968081
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,15,50-54 years,493,Ischemic heart disease,3,Rate,2023,135.1363227,250.7328492,81.57384097
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,15,50-54 years,493,Ischemic heart disease,3,Rate,2023,71.9925213,114.6607211,47.10918883
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,16,55-59 years,493,Ischemic heart disease,1,Number,2023,3030.308204,5006.939219,1943.5024961868169
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,16,55-59 years,493,Ischemic heart disease,1,Number,2023,1524.2494012889315,2661.602721052902,989.6955877940612
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,16,55-59 years,493,Ischemic heart disease,2,Percent,2023,0.014274473,0.022647264,0.010157269
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,16,55-59 years,493,Ischemic heart disease,2,Percent,2023,0.005372851,0.008688151,0.003953061
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,16,55-59 years,493,Ischemic heart disease,3,Rate,2023,242.1449819,400.093035,155.30082914385002
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,16,55-59 years,493,Ischemic heart disease,3,Rate,2023,104.74538808442999,182.90353908455998,68.01121151
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,17,60-64 years,493,Ischemic heart disease,1,Number,2023,4083.710069674559,6489.837708500083,2619.431541501883
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,493,Ischemic heart disease,1,Number,2023,1994.2459783493537,3329.496963986148,1331.1507479955378
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,17,60-64 years,493,Ischemic heart disease,2,Percent,2023,0.019946288,0.029398668,0.014903291
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,493,Ischemic heart disease,2,Percent,2023,0.00753351,0.01163345,0.005793015
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,17,60-64 years,493,Ischemic heart disease,3,Rate,2023,383.5496258,609.5375974,246.0218699
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,17,60-64 years,493,Ischemic heart disease,3,Rate,2023,157.8213201,263.4908692,105.345063
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,493,Ischemic heart disease,1,Number,2023,4048.735253,6157.635383728468,2731.388831770297
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,493,Ischemic heart disease,1,Number,2023,2221.726210184805,3542.6638867362017,1520.7801343657086
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,493,Ischemic heart disease,2,Percent,2023,0.022122242,0.031679255,0.016562536
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,493,Ischemic heart disease,2,Percent,2023,0.009663701,0.014327795,0.007382251
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,18,65-69 years,493,Ischemic heart disease,3,Rate,2023,487.7847976,741.8615299788099,329.0731216
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,18,65-69 years,493,Ischemic heart disease,3,Rate,2023,221.31888555535997,352.9050608,151.4936282
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,493,Ischemic heart disease,1,Number,2023,3206.5700084509726,4989.034643422922,2129.923080505092
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,493,Ischemic heart disease,1,Number,2023,2078.545472854782,3156.524819974195,1382.9332019555925
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,493,Ischemic heart disease,2,Percent,2023,0.021132315,0.030374664,0.016154335
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,493,Ischemic heart disease,2,Percent,2023,0.011014357,0.01516191,0.008422486
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,19,70-74 years,493,Ischemic heart disease,3,Rate,2023,530.8654418441799,825.962344,352.6205741
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,19,70-74 years,493,Ischemic heart disease,3,Rate,2023,281.4279584,427.3826805,187.2444326
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,493,Ischemic heart disease,1,Number,2023,2262.1020852179254,3449.995576,1493.6204339959068
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,493,Ischemic heart disease,1,Number,2023,1803.1741731510012,2661.034318295432,1228.931859922704
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,493,Ischemic heart disease,2,Percent,2023,0.019853516,0.028640187,0.015320598
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,493,Ischemic heart disease,2,Percent,2023,0.012292344,0.016143734,0.009705053
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,20,75-79 years,493,Ischemic heart disease,3,Rate,2023,558.6430179,852.0021943776201,368.8607301
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,20,75-79 years,493,Ischemic heart disease,3,Rate,2023,349.36417427431996,515.5741864,238.10498778995998
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,493,Ischemic heart disease,1,Number,2023,1510.4990146219147,2350.246685687376,1004.8039559388916
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,493,Ischemic heart disease,1,Number,2023,1511.4601270596193,2213.437361432429,1066.9272793773823
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,493,Ischemic heart disease,2,Percent,2023,0.019396489,0.027464017,0.015011387
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,493,Ischemic heart disease,2,Percent,2023,0.01368504,0.01758119,0.010632461
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,30,80-84 years,493,Ischemic heart disease,3,Rate,2023,608.5345713,946.8436229,404.8052588
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,30,80-84 years,493,Ischemic heart disease,3,Rate,2023,436.4090683,639.0933636,308.05757396794996
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,493,Ischemic heart disease,1,Number,2023,905.0995580060162,1328.0144699025675,612.0400710731512
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,493,Ischemic heart disease,1,Number,2023,1183.0196597811548,1703.1625404462648,785.4054133127224
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,493,Ischemic heart disease,2,Percent,2023,0.019886187,0.026837587,0.015210457
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,2,Female,31,85-89 years,493,Ischemic heart disease,2,Percent,2023,0.015945484,0.019762706,0.012534468
1,All Population,3,YLDs (Years Lived with Disability),125,Colombia,1,Male,31,85-89 years,493,Ischemic heart disease,3,Rate,2023,691.7243150003401,1014.937961,467.7529617
