sex,age,inc_num_diff_ishd,inc_num_diff_copd,inc_num_diff_dmt2,mx_num_diff_ishd,mx_num_diff_copd,mx_num_diff_dmt2,incidence_disease_sc_ishd,incidence_disease_sc_copd,incidence_disease_sc_dmt2,incidence_disease_bl_ishd,incidence_disease_bl_copd,incidence_disease_bl_dmt2,mx_sc_ishd,mx_sc_copd,mx_sc_dmt2,mx_bl_ishd,mx_bl_copd,mx_bl_dmt2,px_sc_ishd,px_sc_copd,px_sc_dmt2,px_bl_ishd,px_bl_copd,px_bl_dmt2,Lx_sc,ex_sc,Lwx_sc,ewx_sc,Lx_bl,ex_bl,Lwx_bl,ewx_bl,Lx_diff,Lwx_diff,ex_diff,ewx_diff
female,82,-117.16848334331553,221.71724342896414,-13.286746137991372,-97.19119702891658,49.380849565643075,-23.448749791475393,0.012810234644657985,0.02312918532388744,6.874400487718306e-4,0.01312205626993702,0.02312918532388744,7.139087867198933e-4,0.008366983312587603,0.004058687708458766,9.653069573819768e-4,0.008565508171254255,0.004058687708458766,0.0010004180808089946,0.08457197924329017,0.212108866216921,0.1104554544699307,0.08656951866163108,0.212108866216921,0.1144710384480969,1014508.6908578641,9.780939178821262,735073.1722757223,6.703209116155938,1002341.9874520495,9.630770233328366,726257.6565987817,6.604867448382656,12166.703405814595,8815.515676940558,0.1501689454928954,0.09834166777328246
female,83,-101.13727564762121,244.28327465236725,-10.206627494693294,-92.91635020397734,61.356523335474776,-22.687357127278915,0.013830513855830054,0.02433223350649665,5.942612219231064e-4,0.01416717071096171,0.02433223350649665,6.171422638174215e-4,0.009595416938985128,0.004725071332581601,0.0010427028607372442,0.009823283558354972,0.004725071332581601,0.0010806539596363404,0.08809472103528711,0.2268577910807156,0.11020586452965238,0.09017583602964115,0.2268577910807156,0.11421483977919002,967560.5327084278,9.20507369038192,695034.1086145405,6.268425803067921,954575.2211614058,9.061093663574516,685706.284534219,6.174513152653838,12985.311547021964,9327.824080321589,0.1439800268074034,0.09391265041408303
female,84,-81.6468700708192,265.9726774820483,-7.7588564212712186,-84.64662749056333,75.4437307913613,-21.494618397948898,0.014935882804780717,0.02545184079486155,5.188772360321574e-4,0.01529944611024336,0.02545184079486155,5.388557426849008e-4,0.01098331644452705,0.00547436975888979,0.001123376568787434,0.011244496823025623,0.00547436975888979,0.0011642961252808198,0.09131557669201207,0.24172140195942105,0.10980452435665432,0.09347405711331229,0.24172140195942105,0.11380187777256015,917411.9424027852,8.653299668606545,653175.307088325,5.854358085762203,903630.6791498146,8.515732947688686,643363.3780722844,5.765002111651227,13781.26325297053,9811.929016040638,0.13756672091785838,0.08935597411097618
female,85,-58.56682670418377,286.0058694668769,-5.812879823764604,-71.61970871529775,91.78018151192464,-19.84852649609593,0.01612248886883579,0.02647259600672513,4.5828182199399685e-4,0.01651493606610239,0.02647259600672513,4.759272028157737e-4,0.012537687890953837,0.006315644363814106,0.0012068431145254696,0.012836406398377317,0.006315644363814106,0.0012508431076457996,0.09414904068724231,0.2565578700773059,0.1092641311400603,0.09637686887035826,0.2565578700773059,0.11324527071731692,864227.9454063221,8.12635504749275,609748.3958658809,5.461398122072557,849695.7494457983,7.9954407644717795,599495.3333232527,5.376732773231906,14532.195960523793,10253.062542628148,0.13091428302096997,0.08466534884065169
female,86,-32.04025789008483,303.7491364145844,-4.262252894168,-53.23827144451934,110.21213107680978,-17.732147284061966,0.017401697222644244,0.02739916448787117,4.098381973665064e-4,0.01782528239973867,0.02739916448787117,4.25618336836968e-4,0.01425929477820324,0.007245185422996424,0.0012910436773429302,0.01459990245173006,0.007245185422996424,0.0013381620999830248,0.09649628210289864,0.27121766555076326,0.10859509803183222,0.09878330088563558,0.27121766555076326,0.11255577200278183,808345.5692527904,7.624266660247934,565114.1929927818,5.089390463040885,793133.7941715077,7.500257507974717,554479.6446931071,5.009554657518958,15211.775081282714,10634.548299674643,0.12400915227321718,0.0798358055219266
female,87,-2.3765387389339594,318.57494162775583,-3.0229507003275558,-29.23477456630826,130.55332886664655,-15.191055624250339,0.018776809109488382,0.0282382440337167,3.7134666456395133e-4,0.01923386671198253,0.0282382440337167,3.856447514586425e-4,0.016148189563444822,0.008267503893801494,0.001375246428198372,0.016535165839358504,0.008267503893801494,0.0014254954274798544,0.09826246043681681,0.2855688479446141,0.10780729967176118,0.10059639056178933,0.2855688479446141,0.11174357243354655,750288.7029232142,7.146168081561543,519744.00000483944,4.7375165522887714,734497.560815071,7.029328874186617,508805.0756521811,4.662652669615405,15791.14210814319,10938.92435265833,0.11683920737492581,0.07486388267336608
female,88,29.903013444694807,329.48128007274136,-2.0297532911095573,0.28082626786817855,152.34645871572047,-12.296540125369802,0.02025108597674906,0.02895935792110985,3.4115329753639756e-4,0.02074402983906689,0.02895935792110985,3.542888389537779e-4,0.018192652721410862,0.009380025600357198,0.0014582463899868565,0.018630338336215184,0.009380025600357198,0.0015115947780542094,0.09934817605779013,0.29949139229894906,0.10690928662507973,0.10171441684730055,0.29949139229894906,0.1108174910635653,690690.620758547,6.6900855489389865,474198.69874227984,4.404159985383344,674449.0383571174,6.5806902814961035,463047.92152191594,4.334411298122929,16241.582401429536,11150.777220363903,0.10939526744288308,0.0697486872604145
female,89,64.13317136241312,336.22168104724005,-1.2306370578847634,34.709443070689304,174.85953039625656,-9.142130080297079,0.02183834222014486,0.02958881002039304,3.179968314198346e-4,0.02236992244122419,0.02958881002039304,3.3024077154843705e-4,0.02036156862876757,0.010573986895901511,0.0015380043237462435,0.020853695942794556,0.010573986895901511,0.0015943466607332352,0.09965788457334279,0.31285613086253294,0.10590920158361415,0.10203946115017885,0.31285613086253294,0.10978592209594164,630209.3084767081,6.254259291984427,428899.29467012885,4.087717524940795,613672.5440454951,6.152608148691509,417644.9280568888,4.023239006167795,16536.76443121303,11254.36661324004,0.10165114329291836,0.06447851877299993
female,90,99.44336321466835,338.39257451188314,-0.584763676570276,72.83983475383502,197.18913198931568,-5.862841909652843,0.0235388418809066,0.03012777809636414,3.0079938683339244e-4,0.02411181498687163,0.03012777809636414,3.1238116790543703e-4,0.022622504205353326,0.011840431801324634,0.001614422340403567,0.02317213255474207,0.011840431801324634,0.001673649589837058,0.09912390349236311,0.3255678170042613,0.10481588583643958,0.10150190720940647,0.3255678170042613,0.10865797822408269,569595.9527545485,5.8370965618209,384230.1950601207,3.7867211342704232,552942.0726175711,5.743536300353881,372996.0499040786,3.7276917114145394,16653.880136977416,11234.145156042126,0.09356026146701879,0.05902942285588386
female,91,134.85537074856438,335.6961191022838,-0.06161483067830886,112.82407973735462,218.48352889703983,-2.604845685639134,0.025377261376123294,0.0305709012054062,2.879744400501705e-4,0.02599498455660645,0.0305709012054062,2.9906241783535475e-4,0.024928556673809398,0.013180646686077258,0.0016869429277511067,0.025537667602428024,0.013180646686077258,0.0017489254108763478,0.09769253287299774,0.3375454370570117,0.10363731499747661,0.10004626399853814,0.3375454370570117,0.10744187716941032,509743.74639231083,5.43547109224188,340690.00384524884,3.4988924918853375,493167.6607039034,5.350394752737054,329611.28686854977,3.445512982938885,16576.085688407416,11078.71697669907,0.08507633950482596,0.0533795089464526
female,92,169.09308149993376,328.2284450762563,0.35833670286130825,152.18881729975874,237.57844860233763,0.48222344810039885,0.027339762154865253,0.03092583006527073,2.791552581980534e-4,0.02800525574700858,0.03092583006527073,2.899036680255997e-4,0.02719922789260779,0.014578974819183277,0.0017539807246419157,0.027867790252666794,0.014578974819183277,0.001818530006150483,0.09535323459906836,0.34870942410953404,0.10238056321637912,0.09766100846750543,0.34870942410953404,0.10614490416126691,451631.3018176004,5.044361614472108,298852.18534614565,3.2209688496500304,435335.3378318661,4.968200758998516,288068.86623195006,3.173455521102952,16295.96398573427,10783.31911419559,0.07616085547359219,0.04751332854707835
female,93,201.0352491189733,316.46469339871965,0.6904231982247779,188.19090712640536,253.53053471758994,3.256763025552118,0.029449063073811198,0.03121047070511635,2.737415564016337e-4,0.03016590042810978,0.03121047070511635,2.842815206280917e-4,0.02935305100725548,0.016027402832007678,0.0018154615012447883,0.03007885550834598,0.016027402832007678,0.0018823855105111658,0.09213753153318434,0.3590002999159727,0.10105381922663934,0.09437754149758053,0.3590002999159727,0.10477549566696728,396268.50382444414,4.656434653800876,259382.0416683209,2.9485161662111543,380449.93749932037,4.589637261703042,249027.81974536408,2.9070861903175156,15818.566325123771,10354.221922956815,0.06679739209783353,0.041429975893638726
female,94,229.61625980756253,301.2108594428955,0.9471312459490662,218.26639657895248,265.67232203388903,5.614692431840808,0.03171217704721445,0.0314530769147562,2.7135483811898965e-4,0.03248410221972661,0.0314530769147562,2.8180290571985534e-4,0.031306573417906984,0.017522508283712337,0.0018722514662328075,0.03208501606441821,0.017522508283712337,0.0019413890906063837,0.08814633046332536,0.3683777059554808,0.0996648306579819,0.0902982578060075,0.3683777059554808,0.10334163367113296,344533.2653315003,4.26104074562173,222915.243552244,2.675246749350321,329371.4906738824,4.2040151524022455,213105.4776150269,2.6400837915679243,15161.774657617905,9809.765937217104,0.05702559321948453,0.03516295778239664
female,95,254.1452130863545,283.10389906184446,1.1336079291656063,240.6354694601432,273.681873014908,7.4984952177131845,0.03415447077842861,0.03165310023658746,2.7022661208241837e-4,0.03498584529139401,0.03165310023658746,2.8063123921256733e-4,0.03300637096643752,0.019069039549273813,0.0019241043470081464,0.03383108701896511,0.019069039549273813,0.0019952843956951676,0.08353905501254026,0.37682161155965244,0.09822025659269579,0.0855856338941405,0.37682161155965244,0.10185017756119948,296967.2337197527,3.846217133337464,189804.11684731732,2.3941456137180848,282615.07548400504,3.7992823235753295,180631.05527864688,2.3653718165297457,14352.158235747658,9173.06156867044,0.04693480976213449,0.028773797188339056
female,96,274.00114365483023,262.9533150407633,1.259884112872875,254.36680498406713,277.2374531147407,8.901106342094977,0.0367811768764072,0.0318262239787122,2.7057305870477994e-4,0.03767648962214678,0.0318262239787122,2.809910251870319e-4,0.034416651144600824,0.020659611447240538,0.001972856872988113,0.03527993105484293,0.020659611447240538,0.0020459752315374773,0.0785166207462508,0.38430761194879137,0.09672542572022332,0.08044499423160743,0.38430761194879137,0.10030661215487506,253759.00719241353,3.4000663948308576,160138.3150335319,2.0983773318964705,240339.71061838377,3.363409467841087,151669.8726082708,2.076031089715915,13419.296574029751,8468.442425261106,0.03665692698977052,0.022346242180555365
female,97,288.79337681717607,241.49350056408957,1.331292942854354,259.17265928710367,276.4783274551728,9.837215517359425,0.03961283796378781,0.03199183981478931,2.716145164117068e-4,0.04057707787495403,0.03199183981478931,2.8207258249417536e-4,0.035503698337952354,0.022311962905882637,0.002018224260580863,0.036396631541841286,0.022311962905882637,0.0020931655797135807,0.07328830797742336,0.3908238161760947,0.09518422321403361,0.0750907193575314,0.3908238161760947,0.0987149332113753,214837.58350276947,2.9100924730361277,133818.5386467332,1.7808564501508537,202446.09967763824,2.8837046184935256,126100.10209523329,1.7648575611298012,12391.483825131232,7718.436551499923,0.026387854542602174,0.01599888902105251
female,98,298.205431217154,219.36348686821975,1.3575181231668765,255.6627889408619,271.15942518603833,10.34368180343347,0.04267259237350905,0.03217246054613622,2.737464740428658e-4,0.04371131160683131,0.03217246054613622,2.842866276149363e-4,0.03628829279365209,0.02400631036894511,0.002061373791477256,0.03720232795323886,0.02400631036894511,0.0021380654341352115,0.068084087066734,0.39635615625006276,0.09360011178358339,0.06975880624881425,0.39635615625006276,0.09707870028761847,180026.04480428496,2.3618882095441434,110643.28344015413,1.433430567804626,168730.70532817728,2.345459545117569,103701.21320489228,1.4235210764899822,11295.339476107678,6942.070235261854,0.016428664426574535,0.009909491314643804
female,99,301.85755357030484,196.81544230108648,1.3409126971459528,245.08282152453103,261.583993398217,10.467749306738654,0.04595908323842963,0.03233971599864185,2.76006241222013e-4,0.04707780092231825,0.03233971599864185,2.866334033781707e-4,0.03682698902785937,0.025750062445972693,0.0021035501164089216,0.03775510429294143,0.025750062445972693,0.0021819654008558152,0.06310132969118921,0.40091273203796995,0.0919758668963303,0.06465220754954616,0.40091273203796995,0.0954007645502956,149179.0079022649,1.7351291088968395,90421.50442525077,1.044583230436852,139020.43085232345,1.7278151505027048,84264.11115261736,1.0401922380628181,10158.577049941436,6157.393272633402,0.007313958394134623,0.004390992374033953
female,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05844683250296466,0.40447618890174125,0.09031227806143306,0.05988123078434842,0.40447618890174125,0.09368192459832721,134732.45887888252,1,80499.00841017086,0.5974730148919444,125148.79624335245,1,74773.02860161343,0.5974730148919444,9583.662635530069,5725.979808557429,0,0
