sex,age,inc_num_diff_ishd,inc_num_diff_copd,inc_num_diff_dmt2,mx_num_diff_ishd,mx_num_diff_copd,mx_num_diff_dmt2,incidence_disease_sc_ishd,incidence_disease_sc_copd,incidence_disease_sc_dmt2,incidence_disease_bl_ishd,incidence_disease_bl_copd,incidence_disease_bl_dmt2,mx_sc_ishd,mx_sc_copd,mx_sc_dmt2,mx_bl_ishd,mx_bl_copd,mx_bl_dmt2,px_sc_ishd,px_sc_copd,px_sc_dmt2,px_bl_ishd,px_bl_copd,px_bl_dmt2,Lx_sc,ex_sc,Lwx_sc,ewx_sc,Lx_bl,ex_bl,Lwx_bl,ewx_bl,Lx_diff,Lwx_diff,ex_diff,ewx_diff
female,62,-95.83998294685352,0.3681571381894173,-298.545820380672,-15.28417672199339,0.009372564581553888,-5.721438478979621,0.002823015062070151,0.00459815740856261,0.006043226016932864,0.00289173176939518,0.00459815740856261,0.00627591040314063,4.386150385694463e-4,1.1361606530660837e-4,1.0599910669904974e-4,4.4920918570971773e-4,1.1361606530660837e-4,1.0996157236542014e-4,0.01648724643407225,0.02942143816829685,0.055453199347293106,0.016885376449849412,0.02942143816829685,0.05752603491040703,1446197.9118204385,25.045860206514494,1177032.2724755541,18.834931199966306,1446115.4185167295,25.00450248217183,1176965.1327846895,18.806997259719473,82.49330370896496,67.13969086459838,0.041357724342663715,0.02793394024683238
female,63,-102.55076046365593,0.5057814912606773,-288.7465920344903,-18.12361813193297,0.01462855138862551,-6.697104563051653,0.0030554897868488255,0.00498996531767496,0.005956536572562012,0.00312986530125488,0.00498996531767496,0.00618588312561616,5.240977602943832e-4,1.3945135485299897e-4,1.252559857917739e-4,5.367438198050367e-4,1.3945135485299897e-4,1.2992401094113698e-4,0.018793175260184074,0.0337559739412229,0.06103945912791349,0.01924650824950257,0.0337559739412229,0.06331411613660043,1437595.8728191946,24.186164035378344,1166493.7656167308,18.126384869866037,1437490.9720715177,24.144928654875446,1166408.6470723005,18.09856063501789,104.90074767684564,85.11854443023913,0.0412353805028971,0.027824234848147
female,64,-109.49191725084438,0.6837576550769882,-276.47938253662505,-21.27929750390797,0.022368966557166914,-7.766134479061208,0.003303190776458772,0.00542219014422306,0.005815234561349068,0.00338359572961485,0.00542219014422306,0.00603914051501857,6.205424882708092e-4,1.705701586337197e-4,1.4671977118939909e-4,6.354999167669781e-4,1.705701586337197e-4,1.5217133998691724e-4,0.021232786321452736,0.038421838563407744,0.06649352023105666,0.02174440220881462,0.038421838563407744,0.06896398034302706,1428229.3539752173,23.334272250247512,1155099.2677492911,17.42577141937252,1428098.2116538621,23.29319098105002,1154993.2046726944,17.398081454874127,131.14232135517523,106.0630765967071,0.04108126919749111,0.027689964498392783
female,65,-116.61878495386009,0.9123503629489278,-261.93019956260196,-24.79104429732388,0.033608995194470026,-8.92762669121089,0.0035662210807753413,0.00590252424139645,0.005619674389040095,0.00365302861274943,0.00590252424139645,0.00583605062289887,7.296521527603625e-4,2.0798907406265486e-4,1.7048023230722823e-4,7.472203281181917e-4,2.0798907406265486e-4,1.7679627874540334e-4,0.023808660752085924,0.043447386370667536,0.07176459548528377,0.024381683418527426,0.043447386370667536,0.07442312695039005,1418006.5527021892,22.49103912325827,1142756.0276558262,16.733867264790092,1417844.9625064256,22.450144198538286,1142625.8038780396,16.706336406084674,161.59019576362334,130.22377778659575,0.04089492471998213,0.027530858705418382
female,66,-123.9206191994972,1.2025373270807904,-245.45696918510293,-28.68750832141086,0.04971597371667258,-10.177603970127336,0.003845868100693241,0.00642980557462169,0.0053740460012217705,0.00393948268895272,0.00642980557462169,0.00558096472174337,8.529439825579482e-4,2.528347970050859e-4,1.965825027128922e-4,8.734575389683287e-4,2.528347970050859e-4,2.0384537424243622e-4,0.02652163518362414,0.0488661900343851,0.07680326248541684,0.027159190551846676,0.0488661900343851,0.07964051210771744,1406838.4529765244,21.657197496313323,1129374.3548761925,16.051370219401043,1406641.8187540774,21.616521810152484,1129216.501891969,16.024023685604178,196.63422244694084,157.8529842235148,0.04067568616083861,0.027346533796865913
female,67,-131.40671675870635,1.5691335253686702,-227.18141341854243,-33.021717709670156,0.07256506729169132,-11.505803565477095,0.004144261684717556,0.0070134065627349,0.005077708390734907,0.00424513965065311,0.0070134065627349,0.00527321712347627,9.928272725366213e-4,3.065932393514012e-4,2.2496280339138813e-4,0.0010166773577000464,3.065932393514012e-4,2.3325238917544692e-4,0.029372151618002926,0.0547082714845058,0.08156490403704085,0.030077358256323874,0.0547082714845058,0.08457010432700701,1394642.6857637954,20.83331700622365,1114870.857855818,15.378871126182807,1394406.0038739885,20.792894154523463,1114681.6554570808,15.351734510171083,236.6818898068741,189.20239873719402,0.04042285170018545,0.027136616011723902
female,68,-139.05873036136654,2.0291431446385104,-207.60144233980645,-37.83509822698329,0.10459917417483666,-12.907260361556723,0.00446293075840076,0.00765867329306517,0.0047386160697302235,0.00457156563989941,0.00765867329306517,0.0049210686155344,0.0011515838158418338,3.7070658145848547e-4,2.5567125445542094e-4,0.0011792147721374393,3.7070658145848547e-4,2.6506939308004935e-4,0.03236013948559747,0.06100953485469357,0.08600516834019509,0.03313609703342267,0.06100953485469357,0.08916617613533845,1381342.975745611,20.01975267086741,1099084.2635678574,14.716819449675368,1381060.8141131864,19.979617380658294,1098859.7578401521,14.689918986244662,282.1616324244533,224.5057277053129,0.04013529020911477,0.026900463430706623
female,69,-146.87780169447706,2.602287876394257,-187.36239094187113,-43.17801554779862,0.14903106158499213,-14.362752438335121,0.004804344323790049,0.0083702601099566,0.004369052313088898,0.00492128975820245,0.0083702601099566,0.00453727541990837,0.001332034074700541,4.4685430195613447e-4,2.884908392125843e-4,0.0013639561384832394,4.4685430195613447e-4,2.9907167652586065e-4,0.03548458443562407,0.06780765429623041,0.09008753498321108,0.03633435229161349,0.06780765429623041,0.09339112710954428,1366857.4482638997,19.216743310329154,1081966.1344988267,14.065661133753867,1366523.9367346773,19.1769315858096,1081702.1360983045,14.039023768370233,333.5115292223636,263.99840052216314,0.03981172451955217,0.026637365383633593
female,70,-154.89981325135432,3.312886974257708,-166.90372301903426,-49.12483577376497,0.21006992303443894,-15.867958519739489,0.005172589125905393,0.00915681942263484,0.003977700346946718,0.00529849822850041,0.00915681942263484,0.00413085509594243,0.0015380996208553463,5.37003968026413e-4,3.235179888367527e-4,0.0015749150592858782,5.37003968026413e-4,3.3535965904349786e-4,0.038743874897808867,0.07514087029357026,0.09378716050252009,0.039670459826830616,0.07514087029357026,0.09721944896091997,1351088.754689774,18.424670081239785,1063604.1679303283,13.425949543086995,1350697.5659173587,18.3852187425464,1063296.2162821896,13.399602591273974,391.1887724152766,307.9516481386963,0.03945133869338591,0.02634695181302149
female,71,-163.12586081692461,4.182931167762945,-146.76271545369673,-55.74854155587036,0.2933089914595257,-17.41554824765643,0.005571253351062798,0.0100109945796735,0.0035765062037279413,0.00570686657931027,0.0100109945796735,0.00371421363820928,0.0017741499243323505,6.436756088995221e-4,3.6081983980206466e-4,0.0018165634535197523,6.436756088995221e-4,3.740035062595665e-4,0.042136203005887336,0.08305102832163205,0.09708697521479039,0.043142557103577985,0.08305102832163205,0.10063367388444677,1333921.3015679317,17.644067127400678,1044080.6162962791,12.798244654942778,1333465.6232924087,17.605013822529802,1043723.9499365909,12.772215813218846,455.6782755230088,356.66635968827177,0.039053304870876104,0.026028841723931606
female,72,-171.438376381313,5.240787620752599,-127.5693577555121,-63.08251778613112,0.4058858759243549,-18.987580506181416,0.006000519452581741,0.01093755363228289,0.0031808642258034955,0.00614658170515748,0.01093755363228289,0.00330333812267869,0.002043896785383222,7.695201285471757e-4,4.002794960490874e-4,0.002092699610658796,7.695201285471757e-4,4.1488271946850896e-4,0.0456586355793395,0.09156802876679959,0.09998039929026749,0.04674763336073778,0.09156802876679959,0.10362717421863797,1315217.2766406368,16.875655871223195,1023469.1650153577,12.183126419036569,1314689.8234124924,16.837038883030257,1023058.7141152809,12.157443628334844,527.4532281444408,410.4509000767721,0.03861698819293835,0.0256827907017243
female,73,-179.80350901472684,6.521920304408923,-109.52353060759651,-71.24580448032339,0.557194300408355,-20.57731348525158,0.006464007649223086,0.01194815140534868,0.002796594783744384,0.00662135194672488,0.01194815140534868,0.00290427302362886,0.002354563124204361,9.179657462264789e-4,4.420536876514926e-4,0.002410716804693883,9.179657462264789e-4,4.5816045306779356e-4,0.049304614186428695,0.10072073300243409,0.10247436243454859,0.05047897244480312,0.10072073300243409,0.10620727589711088,1294823.0695129884,16.120385956727297,1001713.0230545657,11.581210413970746,1294216.0813952957,16.082243228483655,1001243.4392815789,11.55590116089976,606.9881176927593,469.58377298677806,0.038142728243641955,0.025309253070986415
female,74,-188.20051015567333,8.053636656641174,-93.00475380440957,-80.2818474133669,0.7584485906991176,-22.172907991607758,0.006966626732324061,0.01303266859610864,0.0024345788780829056,0.00713620558319168,0.01303266859610864,0.00252831829645545,0.002711912423248638,0.0010916738635114145,4.8624239104553174e-4,0.002776514069411009,0.0010916738635114145,5.03941082358879e-4,0.0530636581547585,0.11054200233413738,0.10458029087177033,0.05432585278514916,0.11054200233413738,0.10838593083534553,1272581.3696125564,15.379211862804743,978610.4208372582,10.993069497133147,1271886.6121249497,15.34158179745758,978076.1548692333,10.968161362024386,694.7574876067229,534.2659680249635,0.0376300653471624,0.024908135108761442
female,75,-196.47356987127932,9.864686905240887,-78.12984021904231,-90.25713408423007,1.0258426265111211,-23.779414208230037,0.007509259570498608,0.01418517658892153,0.0020995950530151505,0.00769204697360769,0.01418517658892153,0.00218043647526658,0.003123673803775582,0.0012965716172285797,5.333861238910494e-4,0.0031980032871506596,0.0012965716172285797,5.527855336803189e-4,0.05692406157514188,0.12104968054934166,0.10631864247513455,0.058276307687251915,0.12104968054934166,0.11018440540720222,1248325.4038805864,14.653022181247565,954007.9325273233,10.419294265489219,1247534.207611225,14.61594363576576,953403.2764698479,10.394814870348899,791.1962693613023,604.6560574753676,0.03707854548180478,0.024479395140319937
female,76,-204.58479838311177,11.979326049722658,-65.1101741182913,-101.25126721417746,1.377285817898155,-25.377962422364703,0.008098142810450341,0.01539556015756141,0.0017993921644180464,0.00829526457464452,0.01539556015756141,0.00186867477277185,0.0035996530711005026,0.0015359708640756411,5.835944584214681e-4,0.0036852234448837167,0.0015359708640756411,6.04808101415709e-4,0.06086723197000515,0.13224766171050192,0.10771303831860617,0.062311336869072705,0.13224766171050192,0.11162721248767205,1221868.6942020096,13.942882692896196,927741.6805947581,9.860630220587023,1220972.0067386527,13.906394993644877,927060.8428433938,9.836607220634933,896.6874633568805,680.8377513643354,0.03648769925131923,0.024022999952089563
female,77,-212.35147404792042,14.416057372694922,-53.82694357853643,-113.22026384544642,1.8372480626335346,-26.948424348990898,0.008735190620430294,0.01665278338883001,0.001533136923653161,0.00894781914847374,0.01665278338883001,0.00159216781593704,0.004147315729709439,0.0018164287389345324,6.370421971622202e-4,0.004245819021971041,0.0018164287389345324,6.601906521760561e-4,0.06487058937764956,0.14412520768764736,0.10879334202687,0.06640787602950818,0.14412520768764736,0.11274529668598131,1193003.2426872952,13.250074645530141,899637.8679618103,9.318005413282021,1191991.781007983,13.214217523457771,898875.1296924225,9.294466433160382,1011.4616793121677,762.7382693878608,0.03585712207237002,0.02353898012163924
female,78,-219.71541303167942,17.18255436643085,-44.25473500937437,-126.14343412963171,2.435287840951787,-28.481192304636465,0.009428892637651095,0.01794308317407442,0.001302610327970727,0.00965840698367285,0.01794308317407442,0.0013527651763551,0.004777374607281679,0.002144694335173566,6.942870807805498e-4,0.004890761679376005,0.002144694335173566,7.195119516703245e-4,0.06890596891143422,0.15665405572727634,0.10958802629454413,0.07053716344317038,0.15665405572727634,0.11356814468596799,1161480.4307429052,12.576144612965535,869488.5013303162,8.7925660868965,1160344.9366069753,12.540956840787276,868638.4662643895,8.769537752116316,1135.49413592997,850.0350659267278,0.035187772178259635,0.023028334780184068
female,79,-226.31277414069882,20.281131426101638,-36.23364375869005,-139.95469228123056,3.203699992454858,-29.953359872403894,0.010176651750161034,0.0192588947237358,0.0011057991515168056,0.01042436775042628,0.0192588947237358,0.00114837611225248,0.005502084723726475,0.0025256923500810565,7.557514746341092e-4,0.005632605503973246,0.0025256923500810565,7.832104895357405e-4,0.07294233763195841,0.1697871925127368,0.11012624833057744,0.07466752168083696,0.1697871925127368,0.11412593570713069,1127018.534420068,11.923351492319727,837176.104842763,8.28599987820174,1125750.0901487963,11.888869146267208,836233.8743453918,8.263506665444794,1268.4442712715827,942.230497371289,0.034482346052518764,0.02249321275694527
